CDATE,DATASET,DESCRIPTION,FIELDS,GROUP_ID,ID,MDATE,NAME,PARTITION_RANGE,SCOPE,SHARE,USERID,CONNECTOR_ID,REFERENCED_ID
20201127133729,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uad6c\ub3c4\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uc7a5"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc18c   \uacc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubbf8\uac1c\ud1b5\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubbf8\ud3ec\uc7a5\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,511a9240-da53-4bf9-bfb6-01916ea8033a,20201127133729,도로현황2_구도현황_지도,,,all,iris,1,
20201015151950,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc7ac\ud574\uc728.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",건설업 산업재해율,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""DATE"", ""alias"": """", ""option"": {""format"": ""YYYYMMDDHHmmss""}}, {""name"": ""\uc7ac\ud574\uc728"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,521b4c09-73bd-4a66-b8f5-70ceb5c363ef,20201015153040,CONS_DISA_RATE,,,all,iris,1,
20201204144721,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ub3c4\uc2dc\uacf5\uc6d0\uc218\uc815_\uc6b0\ub9ac\ub098\ub77c_1\uc778\ub2f9_\ub3c4\uc2dc\uba74\uc801.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""1\uc778\ub2f9 \ub3c4\uc2dc\uacf5\uc6d0 \uba74\uc801"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""OECD \uae30\uc900 \uad8c\uc7a5 1\uc778\ub2f9 \ub3c4\uc2dc\uacf5\uc6d0 \uba74\uc801"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,522bae67-0afe-4f65-b397-82838c331368,20201204144721,도시공원수정_우리나라_1인당_도시면적,,,all,iris,1,
20201012154011,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc0c1\uc138.xls\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",교통혼잡비용_상세,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc885\ub958"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""1994"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1995"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1996"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1997"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1998"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1999"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2000"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2001"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2002"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2003"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2004"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2005"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2006"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2007"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2008"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2009"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,55c14311-8a5c-48af-9959-38028c7ce38f,20201012154011,교통혼잡비용_상세,,,all,iris,1,
20201012155939,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ub3c4\uc2dc\uc9c0\uc5ed\ube44\uc728_\ud30c\uc774.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ube44\uc728"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,55fcbbb8-273c-4feb-a7a8-fea78da81e21,20201012155939,국토도시_도시면적_파이,,,all,iris,1,
20201124161511,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc6a9\ub3c4\ubcc4 \uac74\ucd95\ubb3c \ud604\ud669 (\ube44\uc728)(2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc6a9\ub3c4\ubcc4 \uac74\ucd95\ubb3c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub3d9\uc218"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,56197dca-7034-4658-8c83-2b60d2efb8f6,20201125094551,통계_용도별 건축물 현황 (비율)(2019),,,all,iris,1,
20201019112640,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad8c\uc5ed\ubcc4 \uc778\uad6c\ube44\uc728 (18\ub144).csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad8c\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac12"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,58180aaa-9f5d-4273-b738-5ab123ca19ca,20201019112640,권역별 인구비율 (18년)_찐,,,all,iris,1,
20201019103232,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud574\uc678\uac74\uc124\uc218\uc8fc_\uc9c0\uc5ed\ubcc4_\uae08\uc561(2010-2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud569\uacc4"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc911\ub3d9"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc544\uc2dc\uc544"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ubd81\ubbf8\ud0dc\ud3c9\uc591"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc720\ub7fd"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc544\ud504\ub9ac\uce74"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc911\ub0a8\ubbf8"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,58460ae7-a41b-420c-ad2e-b5f650fbb2d6,20201208165033,해외건설수주_지역별_금액,,,all,iris,1,
20201105115235,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud56d\uacf5_RPK, CTK.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ub144\uc6d4"", ""alias"": """", ""classification"": ""time"", ""type"": ""TIMESTAMP"", ""option"": {""format"": ""YYYYMM""}}, {""name"": ""RPK"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""CTK"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5957f262-183c-4693-9c4f-a512764edf3f,20201105115235,"항공_RPK, CTK(2018-2020)",,,all,iris,1,
20201125164434,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud654\uc8fc\uc124\ubb38\uc870\uc0ac.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc774\uc720"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc751\ub2f5\ube44\uc728"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5b5eba2c-e2e8-453b-becb-0146b7c8b596,20201211155243,화주 운송수단별 만족도,,,all,iris,1,
20201015162820,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad50\ud1b5\uc0ac\uace0\ucd94\uc138.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc0ac\uace0\uac74\uc218"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc0ac\ub9dd\uc790\uc218"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\ubd80\uc0c1\uc790\uc218"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5b8a906a-68dc-4bfa-9147-ee421b9ba159,20201208154016,교통사고 추세(10-19),,,all,iris,1,
20201125141837,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc2dc\ub3c4\ud604\ud669(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4\uba85"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2\ucc28\ub85c\uc774\ud558"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""4\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""6\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""8\ucc28\ub85c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""10\ucc28\ub85c\uc774\uc0c1"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uc7a5"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubbf8\uac1c\ud1b5\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubbf8\ud3ec\uc7a5\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc18c  \uacc4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5c6e8cdd-c9b2-4c60-b2cc-24602e735acd,20201125141837,도로현황2_시도현황_지도,,,all,iris,1,
20201022172717,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc7ac\uac1c\ubc1c \ucd94\uc774_\uc11c\uc6b8\ubd80\uc0b0\ub300\uad6c.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ubd80\uc0b0"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ub300\uad6c"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5c8778f6-54cc-47a9-99e8-a9c2200255e5,20201022172717,유즈케이스_재개발_서울부산대구,,,all,iris,1,
20201204144059,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc6d4\ubcc4 \uac74\ucd95 \ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc2dc\uc810"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub3d9 \uc218"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc5f0\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5f9661f1-1656-483e-a9ff-a549114808c1,20201209134020,건축현황_월별건축현황,,,all,iris,1,
20201127131354,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\ud1b5\uacc4_\uc2dc\ub3c4\ubcc4 \uacc4\uc57d, \uae30\uc131, \uc218\ub839\uc2e4\uc801(\uae08\uc561)(2019).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacc4\uc57d\uc2e4\uc801 \uae08\uc561"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uae30\uc131\uc2e4\uc801 \uae08\uc561"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc218\ub839\uc2e4\uc801 \uae08\uc561"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5f9c972c-fb52-4bad-99e2-84e8c2c7f870,20201127131354,"통계_시도별 계약, 기성, 수령실적(금액)(2019)",,,all,iris,1,
20201125143836,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud1a0\uc9c0\uc18c\uc720 \uac00\uc561_\uba74\uc801.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uae30\uac04"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac1c\uc778\ucd1d\uc18c\uc720\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac1c\uc778\ucd1d\uc18c\uc720\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubc95\uc778\ucd1d\uc18c\uc720\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubc95\uc778\ucd1d\uc18c\uc720\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,5fdd4aed-5117-44d0-bf86-3a6448fb062d,20201125143836,토지_개인법인,,,all,iris,1,
20201021160645,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uad50\ud1b5\uc0ac\uace0_\uc0ac\ub9dd\uc790\uc218_\uc6d0\ubcf8\uc9c0\ud45c1.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",완성본,"[{""name"": ""\uad50\ud1b5\uc0ac\uace0\uc0ac\ub9dd\uc790\uc218"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ub144\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,6076f199-796c-4eec-bfab-d2b03bd12322,20201208153515,교통사고_사망자수_원본지표,,,all,iris,1,
20201019134048,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc8fc\ud0dd\ub9e4\ub9e4\uac00\uaca9.csv\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",주택 매매가격 동향,"[{""name"": ""\uc5f0\ub3c4"", ""type"": ""DATE"", ""alias"": """", ""option"": {""format"": ""YYYYMMDDHHmmss""}}, {""name"": ""\uc804\uad6d"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc218\ub3c4\uad8c"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uac15\ub0a8"", ""type"": ""REAL"", ""alias"": """"}, {""name"": ""\uac15\ubd81"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,60bd8d4b-af29-4896-b105-9d1b36a44d69,20201019134048,HOUSING_PRICE,,,all,iris,1,
20201013152148,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc5f0\ub8cc\ubcc4 \uc790\ub3d9\ucc28 \ub4f1\ub85d\ud604\ud669_\ud589\uc5f4\ubcc0\ud658.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",연료별 자동차 등록 현황,"[{""name"": ""\ud718\ubc1c\uc720"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uacbd\uc720"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""LPG"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\ud558\uc774\ube0c\ub9ac\ub4dc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""CNG"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc804\uae30"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc218\uc18c"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uae30\ud0c0"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""\uc5f0\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc790\ub3d9\ucc28\ub4f1\ub85d\ud604\ud669"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,617a4a58-9af0-47f3-8cca-0d16ac1a2b02,20201109095528,연료별 자동차 등록 현황,,,all,iris,1,
20201021171245,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uc9c0\uc5ed\ubcc4 \uc8fc\ud0dd\ubcf4\uae09\ub960 2010~.xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",지역별 주택보급률(2010~),"[{""name"": ""_c0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\uad6d"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubd80\uc0b0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\uad6c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc778\ucc9c"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uad11\uc8fc"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ub300\uc804"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc6b8\uc0b0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc138\uc885"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\uae30"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uac15\uc6d0"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucda9\ubd81"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucda9\ub0a8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ubd81"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc804\ub0a8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\ubd81"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uacbd\ub0a8"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc81c\uc8fc"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,630ca223-cef7-47ec-aa72-cb915da548a3,20201208172624,국토교통부_주택보급률_지역별 주택보급률(2010~),,,all,iris,1,
20201120171130,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\uc5f0\ub3c4\ubcc4 \uc900\uacf5 \ud6c4 \ubbf8\ubd84\uc591 \uac74\uc218.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}","수도권/비수도권/서울/전국, 공공/민간/전체","[{""name"": ""\uc5f0\ub3c4\ubcc4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc218\ub3c4\uad8c"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\ube44\uc218\ub3c4\uad8c"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc11c\uc6b8"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uc804\uad6d"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,65037dfa-6a5a-4c9b-8fe2-a003b30a6794,20201211155438,주택_연도별 준공 후 미분양 건수,,,all,iris,1,
20201126143353,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ucf64\ubcf4\ubc15\uc2a4\ud560\uac70\ub2e4.csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\ubd84\uc704\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ubd84\uc704"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucd1d\uc18c\uc720\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud3c9\uade0\uc18c\uc720\uba74\uc801"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ucd1d\uc18c\uc720\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\ud3c9\uade0\uc18c\uc720\uac00\uc561"", ""type"": ""TEXT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,66fd0aed-108f-4e7b-a98d-ee60f3d297e0,20201126143353,토지_콤보박스_만들기,,,all,iris,1,
20201208155855,"{""format"": ""objectstorage"", ""file_type"": ""csv"", ""path"": ""\""/studio_data/\ud574\uc678\uac74\uc124\uc218\uc8fc_\uacf5\uc885\ubcc41(2010-2019).csv\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",2010-2019,"[{""name"": ""\uad6c\ubd84"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""2010"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2011"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2012"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2013"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2014"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2015"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2016"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2017"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2018"", ""type"": ""INTEGER"", ""alias"": """"}, {""name"": ""2019"", ""type"": ""INTEGER"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,68108038-442f-41ba-80ac-1cef4f4c50ec,20201208164718,해외건설수주_공종별1,,,all,iris,1,
20201204162741,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/\uba74\uc801\ubcc4 \uac74\ucd95\ubb3c \ud604\ud669(\uc2dc\ub3c4\ubcc4)(2019)(\uc774\ub984\uc694\uc57d).xlsx\"""", ""option"": {""sep"": "","", ""sep_type"": ""custom"", ""sheet_name"": """", ""cells"": """"}}",,"[{""name"": ""\uc2dc\ub3c4"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""1\ubc31\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1\ubc31\u33a1~2\ubc31\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""2\ubc31\u33a1~3\ubc31\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""3\ubc31\u33a1~5\ubc31\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""5\ubc31\u33a1~1\ucc9c\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1\ucc9c\u33a1~3\ucc9c\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""3\ucc9c\u33a1~1\ub9cc\u33a1\ubbf8\ub9cc"", ""type"": ""BIGINT"", ""alias"": """"}, {""name"": ""1\ub9cc\u33a1\uc774\uc0c1"", ""type"": ""BIGINT"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,6994af89-51b7-4bf2-a560-71fb0ef07edf,20201204162741,통계_면적별 건축물 현황(시도별)(2019)(시도명요약),,,all,iris,1,
20201023142240,"{""format"": ""objectstorage"", ""file_type"": ""excel"", ""path"": ""\""/studio_data/2019 \uc804\uae30\ucc28 \uad6c\ub9e4\ubcf4\uc870\uae08 \uc9c0\uae09\ud604\ud669.xlsx\"""", ""option"": {""sep"": "","", ""sheet_name"": """", ""cells"": """"}}",지역별 전기차 보급목표대수 달성현황,"[{""name"": ""\uc9c0\uc5ed"", ""type"": ""TEXT"", ""alias"": """"}, {""name"": ""\uc9c0\uae09\ub960"", ""type"": ""REAL"", ""alias"": """"}]",62b3fa2f-f3f5-4f88-a6de-dfef48c5c37a,6a5ced0e-cff2-4b46-b9fd-7a9310eb7c0e,20201023143958,지역별 전기차 보급목표대수 달성현황,,,all,iris,1,
